Date,A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AFL,AGN,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,ANSS,ANTM,AON,AOS,APA,APD,APH,APTV,ARE,ARNC,ATO,ATVI,AVB,AVGO,AVY,AWK,AXP,AZO,BA,BAC,BAX,BBY,BDX,BF.B,BIIB,BK,BKNG,BKR,BLK,BLL,BMY,BR,BRK.B,BSX,BWA,BXP,C,CAH,CAT,CB,CBOE,CBRE,CCL,CDNS,CDW,CE,CERN,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMS,CNC,CNP,COF,COG,CPB,CPRI,CSCO,CTAS,CTL,CTSH,CTXS,CVX,GOOG,GOOGL,KMX,KO,LNT,MMM,MO,SCHW,T,XEC
2019-09-12,77.24,29.73,155.08,221.9,68.88,83.88,188.02,84.51,193.93,278.02,115.66,40.79,159.54,133.1,155.69,75.99,90.69,15.44,51.21,165.07,56.09,50.35,125.0,87.4,90.99,68.89,174.62,64.98,106.11,99.84,108.26,51.07,9.99,30.21,89.55,191.36,144.65,216.94,1843.55,249.94,211.08,247.47,188.95,51.18,23.39,218.43,93.48,90.71,151.41,26.98,108.86,55.45,206.54,294.85,112.49,120.8,118.16,1129.07,371.24,29.51,87.59,66.97,261.36,,232.31,45.7,2041.41,22.27,431.8,73.19,48.85,123.74,,42.24,39.08,131.53,68.35,47.53,129.81,158.57,114.73,54.72,49.05,66.15,114.0,122.88,67.66,48.43,35.64,72.18,85.88,425.0,158.98,112.08,71.4,158.02,64.14,46.53,202.12,805.45,60.89,44.89,29.54,92.17,18.43,46.46,32.2,49.19,244.14,13.3,64.64,96.23,118.85,1234.25,1234.97,86.53,54.3,51.02,167.6,42.91,42.74,37.36,43.9
2019-09-13,77.57,29.74,156.88,217.58,68.57,82.67,186.41,83.58,193.04,278.35,115.97,40.97,158.87,132.15,153.48,76.09,90.22,15.55,51.51,164.86,56.61,50.02,124.4,86.58,90.41,68.89,177.47,65.17,105.34,102.02,107.4,51.17,10.1,30.69,90.57,192.81,145.69,213.49,1839.34,243.76,212.13,252.37,190.07,49.72,23.88,219.98,94.24,89.74,149.58,27.05,109.15,55.95,204.15,284.79,116.02,120.26,118.34,1149.26,375.32,30.01,86.7,66.65,259.91,,236.63,46.28,2063.9,22.35,439.96,72.57,48.67,123.46,,41.81,39.84,129.53,69.43,47.28,131.81,157.45,110.74,54.0,49.97,65.54,111.4,124.16,67.51,49.23,36.09,71.51,86.53,425.52,160.85,111.79,69.84,156.78,64.97,46.44,202.53,787.86,60.54,45.4,29.51,92.88,18.59,45.6,32.01,49.29,244.31,12.68,64.13,95.65,118.92,1239.56,1240.03,86.75,53.86,50.97,168.44,41.33,43.28,36.9,47.51
2019-09-16,76.82,27.58,155.95,218.72,68.64,83.04,190.54,82.68,192.58,282.93,114.72,41.29,157.31,131.38,153.87,76.66,90.39,15.76,51.65,164.28,55.97,50.81,125.0,87.15,89.43,68.45,179.37,63.98,105.91,101.91,108.54,50.74,9.56,30.83,90.73,191.44,145.69,214.88,1807.84,244.19,212.13,257.86,190.31,48.25,27.92,213.06,94.83,89.16,151.2,27.16,109.52,55.78,206.9,283.16,112.43,120.02,116.79,1130.66,374.42,29.97,86.69,68.0,257.95,,236.12,46.13,2072.95,23.42,432.76,72.04,48.71,124.3,,41.94,39.33,130.15,68.88,47.96,131.19,157.04,110.68,54.12,48.36,65.73,112.69,123.13,67.42,50.64,36.22,71.91,84.73,423.25,165.5,111.62,68.58,151.68,65.86,45.84,203.71,799.87,60.73,46.12,30.0,93.59,17.94,46.06,32.26,49.22,245.08,12.66,63.79,96.33,121.49,1231.3,1231.63,84.26,53.56,51.25,166.7,40.74,43.26,36.32,53.27
2019-09-17,76.08,28.44,155.95,219.52,69.63,82.43,190.54,82.89,193.37,284.69,114.74,41.13,157.97,129.86,153.67,77.03,91.39,15.65,52.18,164.82,56.72,51.41,126.43,89.22,91.18,67.38,177.65,64.23,107.46,101.34,107.83,51.02,9.65,30.99,90.26,194.04,144.36,219.37,1822.55,244.45,216.13,256.57,193.69,48.66,25.53,219.32,94.86,89.21,151.95,27.2,110.37,55.35,208.49,283.33,114.18,120.8,118.19,1156.0,379.71,29.78,87.34,67.52,257.37,,238.7,45.74,2077.44,23.0,436.2,74.83,48.98,126.6,,42.32,38.39,129.33,68.53,47.32,130.23,158.2,113.15,53.9,48.8,67.35,113.49,122.67,67.79,49.89,35.67,72.28,85.69,425.15,161.5,113.45,69.0,153.42,64.85,46.23,211.32,825.75,61.62,45.55,29.57,93.08,18.13,46.01,31.69,48.68,247.54,12.59,63.8,95.42,121.26,1229.15,1229.88,86.08,53.84,52.12,165.13,40.64,42.78,36.17,50.37
2019-09-18,77.24,28.4,153.67,221.58,69.31,82.25,190.67,82.95,192.56,279.72,116.01,41.01,156.91,129.37,151.11,77.96,91.68,15.81,52.35,164.72,57.29,51.1,126.89,89.46,90.94,67.02,175.8,64.24,107.51,102.09,102.98,51.91,9.71,30.42,89.89,192.39,145.8,219.68,1817.46,246.6,217.59,251.09,193.28,48.3,24.95,219.37,94.06,89.08,151.06,27.27,111.2,55.12,208.29,282.26,113.9,120.56,117.88,1162.53,381.9,29.84,87.21,66.75,256.74,,235.17,46.38,2058.37,22.85,440.16,74.34,49.1,125.77,,42.9,37.42,128.58,69.13,46.95,129.14,157.97,115.32,53.92,48.28,67.79,120.05,122.43,67.23,49.96,35.87,72.34,86.22,425.42,160.44,113.94,69.88,153.68,66.28,46.5,212.74,834.97,61.88,46.0,29.63,93.15,18.11,45.9,32.29,48.61,247.27,12.58,63.31,96.41,121.55,1232.41,1232.65,85.53,53.83,52.25,164.51,40.17,42.9,35.78,50.28
2019-09-19,77.74,28.1,152.74,219.78,69.7,83.87,192.32,82.55,193.09,281.26,115.33,40.25,158.48,129.18,153.38,78.14,91.84,15.71,52.3,164.45,57.53,50.74,125.63,89.05,89.26,67.91,180.36,63.9,107.88,101.91,105.67,51.5,9.68,30.29,90.08,192.99,145.55,225.09,1821.5,244.13,219.05,254.74,193.39,47.99,25.28,220.02,94.02,89.04,152.06,27.1,111.68,55.01,207.75,285.1,113.56,121.41,116.94,1157.79,379.95,29.66,87.23,67.19,255.6,,235.62,46.36,2058.57,22.83,440.97,74.11,49.3,126.3,,43.06,36.88,128.18,68.78,47.08,128.21,157.73,116.1,53.85,47.83,66.92,121.46,122.49,67.34,49.33,35.44,72.3,85.04,427.42,164.71,113.69,70.08,152.11,65.37,46.24,208.58,832.09,62.1,46.45,29.7,92.53,17.96,45.93,32.57,48.46,249.0,12.59,63.27,96.15,121.04,1238.71,1238.75,86.31,54.12,52.41,164.15,39.47,42.59,36.16,50.35
2019-09-20,77.64,27.8,155.63,216.56,70.4,84.35,192.76,82.89,191.52,277.91,114.79,40.25,158.43,128.66,153.34,78.52,91.84,15.85,51.71,165.18,57.09,50.36,126.04,88.39,89.43,68.47,186.54,64.31,107.44,101.35,106.32,50.78,9.55,30.05,89.75,194.26,144.06,223.6,1794.16,240.06,216.57,251.39,192.18,46.99,25.32,219.3,93.6,86.65,151.47,26.68,112.38,54.76,206.08,281.41,112.31,121.86,115.95,1159.37,374.96,29.43,87.17,66.38,252.78,,238.79,45.77,2031.57,23.21,441.38,73.67,49.8,126.14,,43.29,36.62,128.26,68.4,46.96,126.27,156.92,115.22,53.54,47.67,66.01,120.73,121.38,68.09,48.62,35.16,72.33,83.95,420.35,161.38,113.21,70.08,149.71,65.34,45.93,207.79,834.66,62.36,46.39,29.99,92.0,17.84,46.08,32.19,48.87,251.34,12.3,61.6,96.66,121.68,1229.93,1229.84,84.63,53.51,52.48,163.84,40.15,42.45,36.9,50.24
2019-09-23,77.73,27.31,161.16,217.55,70.92,83.09,186.01,82.48,191.28,277.44,113.75,39.76,158.83,127.78,152.37,78.45,92.05,16.01,52.09,165.57,56.94,50.38,125.24,87.98,89.61,67.84,183.89,63.96,107.93,100.94,104.62,51.58,9.54,30.64,89.32,195.07,145.55,223.42,1785.3,240.75,216.73,250.7,191.94,47.28,25.69,218.22,93.42,87.56,151.57,26.73,111.99,54.18,207.44,282.6,112.69,121.61,117.38,1147.26,372.63,29.36,86.61,67.01,252.66,,239.96,46.15,2009.41,23.51,443.17,74.31,49.75,124.86,,43.15,36.66,128.4,68.6,46.25,126.53,156.94,115.58,52.78,47.15,65.97,119.01,121.17,68.23,49.23,35.15,72.87,83.34,421.51,160.15,113.67,70.62,148.19,65.18,45.79,208.91,843.29,62.43,46.39,30.06,92.11,17.91,45.98,32.79,48.69,252.2,12.7,60.64,95.95,122.25,1234.03,1234.69,86.9,53.74,52.57,163.84,40.21,42.25,36.6,50.32
2019-09-24,75.65,26.81,159.16,216.51,70.94,81.95,184.35,81.76,188.6,272.47,110.44,39.3,159.16,125.26,149.13,79.03,93.23,15.93,52.16,165.4,56.64,50.55,126.01,88.43,88.65,67.51,183.05,63.97,107.28,101.37,100.32,50.98,9.49,29.52,89.75,193.88,143.19,223.2,1741.61,238.04,213.86,247.5,191.78,46.87,24.91,218.17,93.61,86.27,151.19,26.5,113.68,53.96,208.35,279.48,111.82,123.88,117.31,1096.63,377.19,28.78,86.22,67.31,250.26,,236.2,45.64,1990.64,23.27,439.12,74.55,49.25,124.89,,42.33,36.09,127.68,66.97,46.14,124.14,158.07,117.89,52.36,47.07,65.16,118.33,120.06,68.16,48.22,34.56,73.36,82.64,417.53,157.91,113.74,71.6,148.94,63.9,45.28,209.53,824.49,63.32,45.78,30.1,90.62,17.73,45.47,32.7,48.39,249.71,12.51,59.73,94.86,121.12,1218.76,1218.33,86.74,53.9,53.45,161.86,40.07,41.47,36.38,47.73
2019-09-25,76.01,27.25,162.22,219.85,70.11,82.48,185.28,82.18,189.32,277.43,112.15,39.84,160.8,126.37,147.43,79.73,92.87,15.88,51.91,164.67,56.18,50.88,126.1,88.53,90.02,67.92,183.63,64.36,107.18,101.63,100.4,51.75,9.54,29.54,90.38,193.39,143.75,220.11,1768.33,241.56,215.64,243.32,193.58,47.49,25.04,218.39,95.87,87.64,151.55,26.46,113.81,54.94,209.7,273.0,111.75,123.58,118.26,1093.06,381.69,29.09,86.57,67.03,253.18,,235.9,46.27,1993.53,23.9,442.17,73.33,49.08,126.05,,42.2,36.69,128.32,68.43,46.74,124.75,158.02,117.59,53.38,47.51,66.13,121.18,120.91,68.06,48.01,34.88,72.94,84.31,416.66,155.22,114.49,71.35,148.72,64.87,45.4,209.89,819.22,63.56,45.33,30.26,90.56,17.37,45.88,32.86,48.88,264.05,12.7,60.0,95.67,120.89,1246.52,1245.94,86.08,53.77,53.32,161.13,39.9,41.48,36.38,46.46
2019-09-26,76.19,27.0,160.32,218.71,71.99,81.26,177.65,81.98,190.56,283.81,112.61,40.21,162.38,126.27,149.07,79.85,92.93,15.98,51.65,165.6,55.53,51.37,126.2,89.38,90.58,66.81,178.99,63.89,107.63,102.43,98.7,51.97,9.5,29.47,90.04,192.72,144.39,222.01,1739.84,244.01,220.08,238.13,193.9,47.0,24.8,221.02,96.18,87.29,153.24,26.27,114.04,54.22,212.5,274.13,112.05,124.14,118.05,1085.69,382.37,28.97,87.5,66.57,249.78,,230.22,46.01,1978.45,23.54,442.98,74.3,49.21,126.08,,42.35,36.42,130.7,68.17,46.38,124.53,159.68,117.43,53.24,43.45,66.58,123.06,120.3,68.19,48.55,34.45,74.16,83.54,411.0,149.79,115.97,71.83,148.54,64.36,44.48,212.56,817.57,64.26,43.13,29.78,90.41,16.97,46.02,32.74,48.11,265.44,12.32,59.47,95.54,117.61,1241.39,1242.29,86.38,53.99,53.55,160.97,40.0,40.58,36.38,46.29
2019-09-27,76.07,26.82,161.62,217.65,72.79,80.21,175.89,81.17,189.83,277.54,110.52,40.29,159.56,124.93,145.19,79.47,92.84,16.07,51.63,166.95,55.81,51.05,124.87,88.4,89.79,67.76,175.84,63.5,107.35,102.28,97.77,49.26,9.62,28.72,91.24,192.29,145.8,218.01,1725.45,242.78,217.09,237.03,192.65,47.17,25.22,218.82,95.51,86.46,152.13,26.08,113.44,52.33,212.71,271.39,112.31,123.26,117.73,1085.65,378.39,29.19,85.7,67.87,247.28,,230.22,43.94,1944.25,23.65,443.11,72.63,49.45,123.32,,40.31,36.24,129.19,68.51,46.64,124.73,159.73,115.1,52.9,43.08,65.2,121.45,120.85,68.2,47.99,34.67,75.17,83.24,406.21,149.48,115.15,72.36,150.6,65.16,44.39,210.49,818.83,63.24,43.17,29.66,90.61,17.32,46.18,32.62,48.12,263.57,12.18,58.56,95.51,116.09,1225.09,1225.95,87.48,53.91,53.32,161.65,39.48,41.09,36.43,47.42
2019-09-30,76.47,26.78,165.34,222.77,73.64,81.59,177.89,82.98,190.79,276.25,111.2,40.42,160.54,126.62,147.7,79.52,92.34,16.1,52.06,166.99,55.35,51.37,125.22,89.15,91.38,69.13,180.92,64.22,108.2,103.42,97.94,49.73,9.64,28.99,91.69,190.88,145.36,220.15,1735.91,238.92,221.36,239.43,192.75,47.22,25.12,220.77,96.27,87.0,153.05,25.97,113.28,52.92,213.76,273.3,113.06,123.25,117.42,1084.62,376.03,29.01,87.24,68.58,252.19,,232.82,44.61,1962.61,22.82,442.62,72.65,49.93,123.87,,40.69,36.53,128.74,68.14,46.74,124.45,160.66,114.58,53.01,43.21,66.08,122.9,120.99,68.0,48.53,34.66,74.75,84.23,412.12,151.79,116.05,72.61,149.8,65.36,44.66,207.98,840.47,63.19,43.26,29.84,90.26,17.36,46.23,33.16,48.68,265.52,12.27,60.08,96.22,116.09,1219.0,1221.14,88.0,54.04,53.22,161.53,40.23,41.51,36.83,47.5
2019-10-01,74.68,26.62,167.23,223.39,71.22,81.38,170.21,81.17,188.08,272.71,109.26,39.69,159.56,124.56,145.71,79.13,91.88,16.0,51.28,165.17,54.03,51.17,123.22,87.53,91.1,67.93,182.3,64.26,106.69,100.88,97.79,49.85,9.44,28.76,88.67,190.56,139.08,219.91,1735.65,230.35,216.73,237.77,188.91,46.33,23.82,215.41,95.06,84.7,152.16,25.23,112.38,52.9,212.44,272.09,111.16,122.88,115.85,1083.67,370.56,28.29,85.68,67.61,249.88,,227.2,43.15,1978.03,22.3,430.75,71.95,49.88,124.34,,40.24,35.79,127.76,67.22,46.83,120.57,157.86,115.24,51.19,42.0,65.29,120.79,119.07,67.29,48.46,33.51,75.07,83.02,405.6,150.43,113.59,70.85,149.22,63.44,44.31,207.37,828.84,63.38,42.75,29.55,88.36,17.37,46.13,31.44,47.04,259.86,11.92,60.43,95.73,113.55,1205.1,1206.0,88.69,54.24,53.18,155.61,40.49,37.47,36.41,44.9
2019-10-02,73.2,25.19,162.9,217.79,70.15,80.25,163.39,78.88,183.35,266.66,108.46,39.09,155.77,121.67,142.84,78.23,90.8,15.47,50.33,164.12,53.14,51.17,121.45,85.93,89.87,66.2,179.75,62.06,105.14,100.02,97.48,49.29,9.31,28.31,86.18,186.64,133.74,219.01,1713.23,228.33,216.04,237.23,185.21,44.73,22.77,209.43,93.17,81.82,150.92,24.17,110.91,52.25,213.44,267.36,108.92,122.17,112.04,1052.86,363.07,27.69,84.01,64.64,247.12,,221.26,41.93,1941.44,21.78,417.51,70.66,48.46,121.08,,39.15,34.56,124.55,65.36,45.33,118.2,156.05,112.47,49.45,40.97,64.02,119.49,116.85,66.38,47.62,32.83,74.36,81.66,410.75,149.24,112.42,69.65,147.32,62.62,43.84,204.54,809.98,62.82,42.73,28.79,85.56,16.93,45.48,29.61,45.87,256.46,11.33,59.75,94.88,109.91,1176.63,1177.92,85.6,52.69,52.61,152.93,39.55,36.23,36.09,45.27
2019-10-03,73.71,25.1,159.8,219.64,71.82,80.61,167.03,80.4,184.3,272.4,110.35,38.9,156.68,121.12,144.77,77.98,91.17,15.56,50.93,165.93,52.88,51.95,123.11,86.71,90.9,66.85,184.77,61.64,105.18,100.88,99.17,49.47,9.44,28.68,87.26,190.0,133.57,222.9,1724.42,224.34,220.24,237.56,186.44,44.54,22.93,209.79,94.4,82.2,153.15,24.22,111.2,54.07,216.38,271.68,108.96,122.75,112.16,1052.33,367.72,27.66,85.01,65.27,250.15,,222.5,41.87,1961.45,22.32,416.76,71.48,49.2,121.12,,39.75,34.68,126.98,65.79,45.38,118.27,155.69,115.82,49.98,40.53,65.1,119.35,117.41,65.98,48.1,32.76,74.65,81.56,416.67,148.61,113.58,70.0,145.02,62.81,43.85,206.1,815.29,63.23,43.23,28.57,85.15,17.46,46.09,29.48,46.72,256.14,11.3,59.99,95.39,110.75,1187.83,1189.43,84.65,53.44,52.68,152.52,40.15,34.83,36.2,46.35
2019-10-04,75.72,25.65,159.88,225.79,72.61,81.11,169.25,81.32,188.1,276.96,112.5,39.71,158.3,122.42,146.89,79.0,92.26,15.79,51.84,167.14,54.09,52.53,126.19,88.61,90.91,65.95,181.59,62.84,107.98,103.09,98.03,50.7,9.38,29.01,88.7,192.93,134.58,224.93,1739.65,228.57,224.63,241.11,191.18,45.04,21.75,212.83,95.92,83.03,153.81,24.46,112.54,55.44,217.41,278.61,110.86,124.78,114.01,1060.33,371.31,28.22,86.41,66.5,252.34,,224.0,42.07,1983.2,22.11,424.54,72.57,50.39,122.44,,40.53,35.01,127.79,67.25,45.63,119.26,161.27,115.94,50.67,40.67,65.91,122.06,118.26,66.66,48.12,33.08,75.56,82.75,427.72,150.74,116.79,71.18,149.32,63.3,44.5,212.59,823.93,64.14,43.57,28.92,86.63,17.77,46.65,29.34,47.17,260.33,11.34,60.32,96.21,111.44,1209.0,1210.96,85.6,54.14,53.64,153.1,40.97,35.4,36.51,46.2
2019-10-07,74.94,25.65,158.21,225.84,72.29,81.12,164.43,80.38,185.29,276.9,110.32,39.15,158.03,121.43,147.56,78.42,92.36,15.61,51.69,166.68,53.29,52.59,124.76,88.15,90.23,65.31,184.51,63.28,106.98,102.35,97.35,50.48,9.28,28.93,87.87,194.49,133.14,224.28,1732.66,230.94,223.12,240.36,189.62,44.67,21.0,212.91,95.15,83.59,153.36,24.72,112.09,55.41,217.6,273.31,110.67,123.58,113.26,1060.81,372.14,28.16,85.56,66.43,248.82,,226.99,41.68,1951.56,21.55,420.3,72.29,50.52,121.24,,40.35,34.82,127.24,67.22,45.17,118.48,158.89,117.91,50.42,40.44,65.6,122.78,118.17,66.15,48.25,33.26,75.56,82.88,430.04,149.2,115.36,70.74,149.1,63.42,44.38,209.94,814.16,63.68,43.82,28.5,86.19,17.96,46.31,28.83,47.42,258.46,11.29,60.09,96.49,110.86,1207.68,1208.25,86.31,53.47,53.07,150.84,41.48,35.18,36.66,44.9
2019-10-08,72.34,26.08,154.27,223.2,71.51,79.45,159.49,77.87,180.72,270.83,105.63,37.79,155.47,117.26,145.65,76.91,91.23,15.28,50.79,165.81,52.09,52.5,122.73,86.36,88.17,63.34,184.3,62.51,105.43,102.11,95.8,49.14,9.13,28.23,85.86,193.41,127.68,225.09,1705.51,229.1,216.63,234.86,184.92,44.78,19.87,206.74,92.96,80.17,152.12,24.84,110.65,54.13,216.15,267.62,108.41,122.9,112.15,1049.5,369.73,27.48,84.78,64.9,243.74,,221.94,41.77,1938.19,21.03,410.36,71.25,50.01,119.03,,37.87,33.98,126.18,65.49,44.53,116.23,154.73,116.14,49.63,39.67,63.64,122.65,116.6,64.94,48.2,31.93,75.18,81.61,428.07,147.19,113.22,69.81,147.76,61.73,43.9,208.77,805.88,63.33,42.76,27.86,83.73,17.48,46.09,27.92,46.05,257.82,11.15,58.71,95.48,109.34,1189.13,1190.13,85.1,53.18,52.69,148.1,41.32,34.96,36.48,43.52
2019-10-09,73.32,26.88,154.35,225.81,71.28,79.65,159.31,78.85,182.84,274.27,107.56,38.31,157.6,117.03,148.37,76.83,91.54,15.31,51.24,165.45,52.71,52.27,124.21,86.91,89.6,63.24,189.21,63.43,106.1,100.82,94.84,50.66,9.21,28.46,86.8,194.01,130.63,225.56,1721.99,230.03,220.49,237.58,185.85,44.99,20.15,210.7,94.73,81.45,152.86,25.56,110.73,53.43,217.16,270.41,110.01,123.88,113.53,1058.55,370.58,27.74,86.67,65.31,247.06,,222.13,42.26,1943.33,21.26,414.34,72.11,50.47,120.29,,38.61,34.57,126.95,66.51,44.87,117.68,156.04,116.81,50.34,40.07,64.85,121.46,117.46,65.55,48.18,32.33,75.43,82.48,429.28,149.59,114.22,69.76,148.07,61.99,44.17,211.71,827.29,63.83,43.82,27.82,85.01,17.14,46.49,27.83,46.5,261.03,11.22,59.25,96.29,110.74,1202.31,1202.4,86.6,53.43,52.84,148.35,41.77,35.4,36.56,42.91
2019-10-10,73.84,26.99,155.89,228.86,72.4,80.09,162.34,79.48,182.34,274.98,107.93,39.14,159.85,116.82,144.73,76.34,91.28,15.58,51.81,166.53,53.72,52.52,124.94,87.06,89.36,65.09,194.17,64.19,106.66,100.48,98.35,50.83,9.21,28.38,87.82,195.98,132.43,225.27,1720.26,227.72,220.67,236.57,188.09,45.86,20.05,213.61,95.29,82.77,153.14,25.99,110.26,53.69,217.09,271.7,110.8,124.06,114.62,1077.23,366.67,28.3,87.38,66.34,247.79,,223.0,42.92,1962.91,21.45,417.53,72.68,50.42,121.99,,37.98,35.26,126.27,67.68,45.61,120.89,154.64,116.74,50.49,40.48,65.54,122.2,117.11,66.68,48.48,33.09,75.14,83.78,426.93,150.83,115.61,69.9,148.7,63.25,44.29,212.46,827.75,63.56,44.09,27.84,86.34,17.3,46.98,28.25,45.81,263.51,11.43,59.61,96.65,112.16,1208.67,1209.47,87.41,53.26,52.79,149.65,42.28,35.86,36.93,44.45
2019-10-11,75.14,27.17,158.5,234.95,72.65,81.22,169.64,79.29,183.47,278.29,110.69,39.82,161.64,121.11,150.32,76.54,91.01,15.77,52.18,167.78,54.08,52.76,125.18,87.57,89.55,68.52,200.16,65.38,107.45,101.24,99.25,51.57,9.49,29.75,88.38,198.07,136.64,223.45,1731.92,236.44,224.16,236.89,190.29,47.5,21.02,216.22,96.75,85.84,152.98,26.42,110.77,54.82,216.49,278.09,112.86,122.71,116.0,1085.97,370.54,28.75,87.8,69.12,252.09,,223.21,43.54,1977.18,21.87,431.06,72.45,51.25,123.78,,38.23,37.05,127.29,69.14,46.48,126.51,154.35,115.26,51.82,41.07,65.9,124.07,120.58,67.41,49.93,33.79,73.64,84.69,423.16,152.4,115.51,69.64,148.21,64.73,45.34,209.45,830.35,63.12,44.27,27.95,88.11,17.35,46.53,29.6,46.22,265.03,11.53,60.42,97.91,113.69,1215.45,1215.71,90.53,52.9,52.33,155.34,41.88,36.99,37.08,44.9
2019-10-14,75.02,27.43,157.26,234.61,72.78,80.85,176.51,79.48,184.0,277.78,109.82,39.56,161.58,121.1,150.27,75.79,90.7,15.75,52.25,167.64,53.87,52.95,125.11,87.78,89.84,67.18,205.15,65.51,107.75,100.23,101.34,51.76,9.48,30.53,88.23,200.13,137.18,224.64,1736.43,234.77,225.26,234.16,190.47,47.24,21.53,212.81,96.68,86.17,152.88,26.8,110.77,55.01,216.49,278.84,112.39,120.77,115.99,1086.64,368.82,28.98,86.97,68.31,249.96,,225.76,43.33,1988.75,21.96,431.27,72.76,51.2,123.04,,37.97,36.92,126.66,69.28,46.34,126.49,154.69,114.84,51.98,41.56,66.51,122.99,119.16,67.57,48.31,33.87,73.2,84.76,422.96,151.58,115.54,68.56,146.7,64.63,45.02,208.98,828.13,62.72,43.9,27.57,87.91,17.38,46.49,29.61,45.71,263.38,11.61,60.19,97.98,113.72,1217.14,1217.77,90.03,52.9,51.69,157.7,42.02,37.43,36.98,44.25
2019-10-15,75.59,28.07,159.67,234.06,73.51,82.45,177.87,81.63,185.48,279.39,112.76,39.69,163.23,122.24,150.0,75.3,90.42,15.78,52.57,168.85,54.34,52.81,124.86,88.11,91.33,67.49,209.25,66.62,107.59,101.57,104.81,52.73,9.48,30.72,88.93,201.88,138.56,223.21,1767.38,240.97,226.82,248.24,191.47,47.95,21.77,214.16,98.19,87.62,152.3,27.82,109.4,55.56,215.79,287.41,113.11,119.84,117.18,1104.44,366.63,29.57,87.51,67.54,252.51,,226.06,43.77,2016.39,21.94,441.44,72.0,51.47,124.67,,38.46,37.58,127.93,70.25,47.45,129.1,154.46,114.72,52.49,42.0,67.63,123.02,120.75,67.92,47.92,34.41,72.33,84.73,432.92,160.16,115.46,67.56,146.19,66.36,45.46,209.19,826.74,62.47,45.21,27.86,89.41,17.78,46.27,30.1,46.02,266.86,11.9,61.15,99.14,113.84,1243.01,1242.24,92.42,53.11,51.31,160.13,42.72,39.43,37.4,43.09
2019-10-16,75.11,27.86,162.69,233.12,73.75,85.27,178.67,81.43,185.85,272.7,110.07,39.07,163.27,121.76,145.38,75.22,91.27,15.89,52.4,169.6,54.0,53.13,124.85,88.4,90.93,67.2,211.56,66.12,107.01,103.18,99.51,51.38,9.28,30.81,88.41,200.45,138.12,220.98,1777.43,239.08,222.18,244.34,192.11,48.31,21.35,213.15,98.55,88.68,154.27,27.47,110.52,55.59,217.61,285.59,113.57,120.67,117.0,1106.98,368.08,30.01,86.79,68.01,252.17,,227.72,43.85,2027.63,21.63,443.37,72.42,51.15,124.66,,38.18,38.18,127.43,68.55,48.61,128.27,153.9,115.14,52.47,41.9,66.82,123.33,120.23,67.99,48.25,34.42,72.52,85.44,438.1,161.47,114.64,67.02,146.49,64.86,45.39,208.64,823.25,62.78,45.54,28.3,89.23,17.64,46.83,30.89,46.45,264.4,11.96,61.2,99.61,112.67,1243.64,1243.0,92.44,53.09,51.6,159.35,42.8,38.72,37.29,42.98
2019-10-17,74.76,27.74,163.69,234.02,74.14,88.69,176.52,82.03,185.32,269.24,109.48,39.22,162.94,121.91,144.27,75.3,91.66,16.0,52.39,171.17,53.72,53.23,125.34,88.82,91.34,67.84,213.92,66.27,107.26,103.9,99.99,51.96,9.48,31.14,88.38,200.79,138.83,224.91,1787.48,241.51,220.87,248.55,192.63,49.51,21.71,213.31,98.41,88.61,154.31,27.66,111.24,55.59,217.49,286.53,114.83,121.45,118.69,1105.11,364.75,30.1,87.62,69.47,256.02,,225.6,43.79,2028.53,21.72,447.61,73.7,52.05,124.81,,38.17,37.87,126.75,68.65,50.72,130.13,152.28,116.11,52.35,41.95,66.0,123.63,120.67,67.94,47.8,34.31,73.28,86.09,441.93,164.77,114.51,67.24,147.37,63.97,45.71,209.63,829.07,62.92,47.18,28.38,89.3,17.69,47.61,30.97,46.69,265.75,11.83,61.19,100.47,112.9,1253.07,1252.8,92.73,53.39,52.05,160.68,43.56,39.15,37.31,42.3
2019-10-18,74.41,28.03,163.44,235.14,75.44,88.83,175.3,82.44,186.36,265.52,108.96,39.01,162.65,122.08,139.67,76.11,92.78,16.14,52.45,172.26,53.63,53.67,125.07,89.13,91.51,66.75,213.88,66.13,107.93,103.72,98.41,51.5,9.48,30.97,88.22,199.96,140.32,228.07,1757.51,239.43,218.43,248.7,192.09,50.49,22.02,213.82,98.77,88.53,155.01,26.97,111.01,54.54,218.57,283.85,116.36,121.44,116.36,1110.0,339.98,30.19,87.76,70.1,257.81,,220.06,44.74,2013.53,21.72,442.02,73.94,52.66,122.42,,38.47,38.59,127.45,68.79,51.05,129.8,151.95,116.43,52.21,42.3,65.6,123.57,120.36,67.59,47.12,34.61,73.41,85.99,440.05,166.88,115.11,67.19,147.66,64.82,45.36,209.78,841.48,63.24,46.88,28.32,89.09,17.74,47.22,31.03,46.37,266.72,12.23,60.45,101.2,112.31,1245.49,1244.41,94.28,54.37,52.28,160.25,43.61,39.63,37.96,40.95
